timestamp,device_id,co2,voc,pm1,pm25,pm4,pm10,temp_c,rh,occupied
2020-06-01T08:05:23+00:00,home_sensor_01,,,,,,,26.66,63.62,0
2020-06-04T10:05:42+00:00,home_sensor_01,,,,,,,30.13,61.1,0
2020-06-04T07:49:27+00:00,home_sensor_01,,,,,,,29.68,62.91,0
2020-06-01T08:35:12+00:00,home_sensor_01,,,,,,,25.61,67.33,0
2024-04-04T17:35:00+00:00,iot_sensor_01,635.75,73.65,,61.89,,12.49,24.25,34.41,1
2020-06-04T07:45:08+00:00,home_sensor_01,,,,,,,29.66,62.89,0
2020-06-01T09:20:29+00:00,home_sensor_01,,,,,,,26.73,66.22,0
2024-07-13T11:40:00+00:00,iot_sensor_01,552.34,420.06,,28.75,,90.56,20.29,30.31,1
2020-05-28T04:58:03+00:00,home_sensor_01,,,,,,,30.94,56.6,1
2020-05-29T07:43:01+00:00,home_sensor_01,,,,,,,30.43,53.49,0
2020-06-04T07:56:39+00:00,home_sensor_01,,,,,,,29.63,62.93,0
2020-05-29T03:18:13+00:00,home_sensor_01,,,,,,,31.1,52.2,1
2020-06-04T09:59:07+00:00,home_sensor_01,,,,,,,30.07,61.31,0
2020-05-27T09:03:00+00:00,home_sensor_01,,,,,,,27.21,63.23,0
2020-05-29T08:27:39+00:00,home_sensor_01,,,,,,,29.18,53.03,0
2024-09-27T06:20:00+00:00,iot_sensor_01,488.76,122.81,,9.76,,,19.01,65.9,1
2020-05-26T06:41:00+00:00,home_sensor_01,,,,,,,29.0,54.91,1
2020-05-29T07:35:14+00:00,home_sensor_01,,,,,,,30.45,53.64,0
2020-06-04T11:24:16+00:00,home_sensor_01,,,,,,,30.64,59.57,1
2020-05-27T07:28:23+00:00,home_sensor_01,,,,,,,27.32,62.12,0
2020-05-28T12:17:17+00:00,home_sensor_01,,,,,,,30.44,55.84,0
2020-06-01T04:16:14+00:00,home_sensor_01,,,,,,,29.63,58.25,1
2020-05-27T00:19:48+00:00,home_sensor_01,,,,,,,28.5,59.98,0
2020-05-28T09:27:29+00:00,home_sensor_01,,,,,,,29.89,62.82,1
2020-05-27T00:28:17+00:00,home_sensor_01,,,,,,,28.53,59.93,0
2020-05-29T06:48:51+00:00,home_sensor_01,,,,,,,30.89,53.56,1
2020-05-27T06:10:18+00:00,home_sensor_01,,,,,,,29.6,56.15,1
2020-05-27T06:04:26+00:00,home_sensor_01,,,,,,,29.57,56.27,1
2020-05-28T11:48:41+00:00,home_sensor_01,,,,,,,30.55,57.62,0
2020-05-27T09:15:30+00:00,home_sensor_01,,,,,,,27.26,63.49,0
2020-05-29T06:10:14+00:00,home_sensor_01,,,,,,,30.91,53.73,1
2020-05-29T07:43:02+00:00,home_sensor_01,,,,,,,30.43,53.49,0
2020-05-27T07:25:19+00:00,home_sensor_01,,,,,,,27.04,62.74,0
2020-06-01T05:52:43+00:00,home_sensor_01,,,,,,,29.29,57.84,1
2020-05-28T10:19:41+00:00,home_sensor_01,,,,,,,30.31,60.54,1
2020-06-01T09:01:08+00:00,home_sensor_01,,,,,,,26.04,68.82,0
2020-05-28T08:54:23+00:00,home_sensor_01,,,,,,,29.35,64.2,1
2020-06-01T10:23:01+00:00,home_sensor_01,,,,,,,28.39,61.52,0
2020-05-27T08:50:42+00:00,home_sensor_01,,,,,,,26.86,63.88,0
2024-09-14T15:25:00+00:00,iot_sensor_01,730.63,356.73,,39.35,,64.63,27.7,37.88,1
2020-05-28T13:00:03+00:00,home_sensor_01,,,,,,,30.38,56.64,0
2020-05-25T23:37:18+00:00,home_sensor_01,,,,,,,32.43,51.2,1
2020-05-28T05:28:08+00:00,home_sensor_01,,,,,,,30.91,56.94,1
2020-06-04T08:55:28+00:00,home_sensor_01,,,,,,,29.88,61.74,0
2020-06-04T13:47:32+00:00,home_sensor_01,,,,,,,30.76,53.04,1
2020-06-04T20:17:38+00:00,home_sensor_01,,,,,,,31.5,53.44,0
2020-05-28T12:26:05+00:00,home_sensor_01,,,,,,,30.47,55.93,0
2020-05-28T11:44:43+00:00,home_sensor_01,,,,,,,30.55,57.73,0
2020-06-04T22:13:13+00:00,home_sensor_01,,,,,,,31.23,53.53,0
2020-06-04T15:22:00+00:00,home_sensor_01,,,,,,,31.09,55.59,1
2020-06-01T10:18:16+00:00,home_sensor_01,,,,,,,28.3,61.67,0
2020-05-27T00:59:07+00:00,home_sensor_01,,,,,,,28.46,59.81,0
2020-06-04T07:26:49+00:00,home_sensor_01,,,,,,,29.82,62.21,0
2020-06-01T08:07:44+00:00,home_sensor_01,,,,,,,26.46,63.77,0
2020-06-04T10:02:10+00:00,home_sensor_01,,,,,,,30.09,61.21,0
2020-05-27T06:28:59+00:00,home_sensor_01,,,,,,,29.55,56.17,1
2020-06-01T05:17:20+00:00,home_sensor_01,,,,,,,29.48,57.56,1
2024-04-25T19:55:00+00:00,iot_sensor_01,633.68,200.49,,48.18,,79.72,25.16,45.89,1
2020-06-01T05:52:54+00:00,home_sensor_01,,,,,,,29.28,57.91,1
2020-06-01T07:28:32+00:00,home_sensor_01,,,,,,,26.59,63.13,0
2020-06-01T09:43:21+00:00,home_sensor_01,,,,,,,27.4,64.52,0
2020-06-04T07:04:08+00:00,home_sensor_01,,,,,,,29.74,62.12,1
2020-06-04T22:11:09+00:00,home_sensor_01,,,,,,,31.2,53.48,0
2020-06-01T09:45:53+00:00,home_sensor_01,,,,,,,27.54,64.07,0
2020-06-01T08:51:28+00:00,home_sensor_01,,,,,,,25.68,69.24,0
2020-05-26T23:55:48+00:00,home_sensor_01,,,,,,,28.64,59.19,0
2020-06-04T09:14:51+00:00,home_sensor_01,,,,,,,29.93,61.57,0
2020-05-27T07:43:27+00:00,home_sensor_01,,,,,,,27.28,62.1,0
2020-05-27T08:11:41+00:00,home_sensor_01,,,,,,,27.27,62.55,0
2020-06-01T12:40:45+00:00,home_sensor_01,,,,,,,29.44,57.36,1
2020-05-29T08:11:52+00:00,home_sensor_01,,,,,,,29.28,52.64,0
2020-06-01T09:38:13+00:00,home_sensor_01,,,,,,,26.9,66.2,0
2020-06-01T09:54:17+00:00,home_sensor_01,,,,,,,27.87,63.03,0
2020-05-29T05:16:23+00:00,home_sensor_01,,,,,,,31.01,53.39,1
2020-05-25T17:47:19+00:00,home_sensor_01,,,,,,,31.94,46.21,1
2020-05-27T02:15:33+00:00,home_sensor_01,,,,,,,29.52,57.28,1
2020-06-04T04:44:01+00:00,home_sensor_01,,,,,,,30.49,59.25,1
2020-06-01T09:11:08+00:00,home_sensor_01,,,,,,,26.31,67.98,0
2020-05-28T11:31:02+00:00,home_sensor_01,,,,,,,30.52,58.37,0
2020-06-01T09:42:14+00:00,home_sensor_01,,,,,,,27.31,64.73,0
2020-05-27T07:47:19+00:00,home_sensor_01,,,,,,,27.23,62.21,0
2020-05-27T08:29:17+00:00,home_sensor_01,,,,,,,27.25,63.05,0
2024-10-11T05:45:00+00:00,iot_sensor_01,,491.38,,33.87,,82.21,24.32,55.24,0
2020-05-27T07:35:34+00:00,home_sensor_01,,,,,,,27.32,62.25,0
2020-06-04T22:24:16+00:00,home_sensor_01,,,,,,,31.47,56.51,0
2020-06-04T07:59:29+00:00,home_sensor_01,,,,,,,29.69,62.75,0
2024-09-27T14:35:00+00:00,iot_sensor_01,679.52,181.75,,65.08,,29.04,20.69,37.44,1
2024-03-12T21:30:00+00:00,iot_sensor_01,910.07,74.71,,66.2,,76.0,23.72,47.04,1
2024-06-10T03:40:00+00:00,iot_sensor_01,949.45,422.94,,14.1,,34.15,22.84,54.35,0
2020-06-01T09:17:28+00:00,home_sensor_01,,,,,,,26.61,66.91,0
2020-06-01T07:37:57+00:00,home_sensor_01,,,,,,,26.8,62.64,0
2020-05-28T06:49:23+00:00,home_sensor_01,,,,,,,30.89,57.16,1
2020-06-01T08:17:21+00:00,home_sensor_01,,,,,,,25.69,66.62,0
2020-05-29T07:38:56+00:00,home_sensor_01,,,,,,,30.45,53.49,0
2020-05-14T23:34:11+00:00,home_sensor_01,,,,,,,31.02,59.19,1
2020-05-29T03:30:20+00:00,home_sensor_01,,,,,,,31.08,52.38,1
2020-06-04T08:06:48+00:00,home_sensor_01,,,,,,,29.73,62.59,0
2020-05-28T01:58:31+00:00,home_sensor_01,,,,,,,30.99,54.4,1
2020-06-01T07:26:59+00:00,home_sensor_01,,,,,,,26.38,63.79,0
2020-05-26T23:53:21+00:00,home_sensor_01,,,,,,,28.64,59.21,0
2020-05-28T05:08:50+00:00,home_sensor_01,,,,,,,30.86,56.9,1
2025-01-17T00:35:00+00:00,iot_sensor_01,608.62,309.59,,41.37,,48.09,20.76,42.41,0
2020-06-01T10:44:46+00:00,home_sensor_01,,,,,,,27.35,65.14,0
2020-06-04T15:10:42+00:00,home_sensor_01,,,,,,,30.93,54.68,1
2020-06-04T10:03:16+00:00,home_sensor_01,,,,,,,30.11,61.17,0
2020-05-27T07:59:42+00:00,home_sensor_01,,,,,,,27.21,62.79,0
2020-05-26T06:43:16+00:00,home_sensor_01,,,,,,,29.19,54.66,1
2020-05-29T00:21:14+00:00,home_sensor_01,,,,,,,31.84,45.24,1
2020-05-28T11:47:36+00:00,home_sensor_01,,,,,,,30.58,57.69,0
2024-02-04T06:10:00+00:00,iot_sensor_01,819.11,392.73,,19.54,,51.18,24.33,67.22,1
2020-06-04T22:20:43+00:00,home_sensor_01,,,,,,,31.39,55.02,0
2020-05-27T01:27:12+00:00,home_sensor_01,,,,,,,28.18,60.14,1
2020-05-26T05:13:37+00:00,home_sensor_01,,,,,,,29.78,51.43,1
2020-06-01T07:17:46+00:00,home_sensor_01,,,,,,,26.27,63.25,0
2020-06-04T05:10:46+00:00,home_sensor_01,,,,,,,30.51,59.39,1
2020-05-28T12:44:29+00:00,home_sensor_01,,,,,,,30.44,55.87,0
2020-05-29T01:41:45+00:00,home_sensor_01,,,,,,,31.01,51.08,1
2020-05-29T01:11:34+00:00,home_sensor_01,,,,,,,30.36,52.84,1
2020-06-01T11:28:17+00:00,home_sensor_01,,,,,,,28.74,60.81,1
2024-02-08T11:25:00+00:00,iot_sensor_01,416.08,244.63,,67.33,,68.78,25.0,31.9,1
2020-06-04T07:59:34+00:00,home_sensor_01,,,,,,,29.68,62.76,0
2020-05-27T00:44:46+00:00,home_sensor_01,,,,,,,28.51,59.7,0
2020-05-28T11:36:18+00:00,home_sensor_01,,,,,,,30.55,58.3,0
2024-05-22T19:40:00+00:00,iot_sensor_01,683.72,74.01,,27.75,,33.42,23.08,52.92,0
2024-12-10T11:35:00+00:00,iot_sensor_01,842.26,462.81,,35.57,,89.9,23.39,51.43,1
2020-06-01T10:49:42+00:00,home_sensor_01,,,,,,,27.61,64.26,0
2020-05-29T08:14:08+00:00,home_sensor_01,,,,,,,29.31,52.76,0
2020-06-01T11:05:47+00:00,home_sensor_01,,,,,,,28.46,61.38,0
2020-05-28T01:22:10+00:00,home_sensor_01,,,,,,,30.67,54.69,1
2020-05-26T23:43:26+00:00,home_sensor_01,,,,,,,28.45,60.15,0
2020-06-04T08:13:36+00:00,home_sensor_01,,,,,,,29.73,62.6,0
2020-05-27T00:40:29+00:00,home_sensor_01,,,,,,,28.53,59.61,0
2020-06-04T22:20:00+00:00,home_sensor_01,,,,,,,31.36,55.03,0
2024-02-26T05:40:00+00:00,iot_sensor_01,816.83,484.19,,59.16,,22.66,25.44,68.74,1
2024-10-05T16:50:00+00:00,iot_sensor_01,760.26,92.2,,51.05,,36.94,22.17,40.67,1
2020-05-27T01:12:29+00:00,home_sensor_01,,,,,,,28.36,59.72,1
2020-06-01T10:02:37+00:00,home_sensor_01,,,,,,,28.06,62.43,0
2020-06-04T07:34:52+00:00,home_sensor_01,,,,,,,29.72,62.6,0
2020-05-26T06:35:16+00:00,home_sensor_01,,,,,,,28.79,55.57,1
2024-04-24T23:15:00+00:00,iot_sensor_01,402.71,86.48,,24.35,,81.95,22.81,65.3,1
2020-06-04T14:42:50+00:00,home_sensor_01,,,,,,,30.69,52.78,1
2020-05-26T03:07:30+00:00,home_sensor_01,,,,,,,29.98,55.48,1
2020-05-27T08:51:55+00:00,home_sensor_01,,,,,,,26.93,63.77,0
2024-07-12T19:40:00+00:00,iot_sensor_01,689.63,295.23,,46.05,,77.53,20.86,35.58,0
2024-10-27T08:55:00+00:00,iot_sensor_01,630.35,293.23,,36.33,,68.57,19.87,54.21,1
2020-05-27T08:01:25+00:00,home_sensor_01,,,,,,,27.18,62.8,0
2020-06-01T10:25:31+00:00,home_sensor_01,,,,,,,28.42,61.45,0
2020-05-27T08:34:33+00:00,home_sensor_01,,,,,,,27.23,63.21,0
2020-05-26T05:46:58+00:00,home_sensor_01,,,,,,,28.89,56.52,1
2024-09-12T20:50:00+00:00,iot_sensor_01,743.04,475.39,,74.35,,99.03,19.6,63.85,1
2020-05-25T20:56:00+00:00,home_sensor_01,,,,,,,32.55,46.31,1
2020-05-29T05:05:37+00:00,home_sensor_01,,,,,,,31.06,53.13,1
2020-05-29T07:40:34+00:00,home_sensor_01,,,,,,,30.46,53.34,0
2024-03-10T03:35:00+00:00,iot_sensor_01,740.47,152.84,,60.67,,77.14,22.38,64.14,1
2020-06-01T10:35:01+00:00,home_sensor_01,,,,,,,27.82,63.27,0
2020-05-26T00:41:30+00:00,home_sensor_01,,,,,,,31.69,52.08,1
2020-06-04T04:39:50+00:00,home_sensor_01,,,,,,,30.49,59.2,1
2020-05-24T13:04:18+00:00,home_sensor_01,,,,,,,31.99,53.07,1
2020-05-28T11:33:27+00:00,home_sensor_01,,,,,,,30.54,58.39,0
2024-10-14T09:20:00+00:00,iot_sensor_01,802.13,287.39,,33.35,,45.88,27.65,58.58,1
2020-05-26T11:19:14+00:00,home_sensor_01,,,,,,,27.2,70.73,1
2020-05-25T19:06:45+00:00,home_sensor_01,,,,,,,32.43,48.62,1
2020-06-04T03:37:45+00:00,home_sensor_01,,,,,,,30.6,57.02,1
2020-06-04T09:58:21+00:00,home_sensor_01,,,,,,,30.09,61.22,0
2024-02-12T17:50:00+00:00,iot_sensor_01,678.82,333.59,,58.43,,83.43,21.76,48.2,1
2020-06-04T07:14:28+00:00,home_sensor_01,,,,,,,29.89,61.91,0
2020-06-04T09:46:08+00:00,home_sensor_01,,,,,,,30.08,61.3,1
2020-05-29T08:27:59+00:00,home_sensor_01,,,,,,,29.14,53.0,0
2020-06-04T07:17:59+00:00,home_sensor_01,,,,,,,29.81,62.1,0
2020-05-28T13:06:33+00:00,home_sensor_01,,,,,,,30.43,56.47,0
2020-05-28T13:04:52+00:00,home_sensor_01,,,,,,,30.42,56.42,0
2024-04-07T03:10:00+00:00,iot_sensor_01,635.44,328.77,,28.58,,62.42,24.58,42.15,1
2020-06-04T13:05:45+00:00,home_sensor_01,,,,,,,30.79,60.17,1
2024-04-19T05:50:00+00:00,iot_sensor_01,900.56,397.96,,49.54,,38.46,23.66,40.39,1
2020-05-26T01:53:27+00:00,home_sensor_01,,,,,,,31.86,44.86,1
2024-10-10T20:05:00+00:00,iot_sensor_01,,71.1,,50.88,,40.38,20.98,34.18,1
2020-06-04T09:22:17+00:00,home_sensor_01,,,,,,,29.96,61.51,0
2020-06-04T11:07:01+00:00,home_sensor_01,,,,,,,30.56,60.38,1
2020-05-28T12:37:50+00:00,home_sensor_01,,,,,,,30.41,55.62,0
2024-07-08T10:20:00+00:00,iot_sensor_01,987.46,243.15,,48.92,,51.97,26.67,43.9,1
2020-06-01T07:46:54+00:00,home_sensor_01,,,,,,,26.76,62.48,0
2020-06-04T22:23:11+00:00,home_sensor_01,,,,,,,31.42,55.81,0
2020-05-25T20:42:39+00:00,home_sensor_01,,,,,,,32.57,45.88,1
2020-06-04T18:30:01+00:00,home_sensor_01,,,,,,,31.52,51.21,1
2024-04-15T23:10:00+00:00,iot_sensor_01,730.39,289.71,,46.55,,32.34,24.29,66.32,1
2024-08-05T14:20:00+00:00,iot_sensor_01,728.38,99.84,,17.45,,80.48,20.47,56.94,0
2020-06-04T21:21:25+00:00,home_sensor_01,,,,,,,31.11,45.75,1
2020-05-26T02:09:09+00:00,home_sensor_01,,,,,,,31.29,53.58,1
2020-05-27T00:43:52+00:00,home_sensor_01,,,,,,,28.52,59.64,0
2020-06-04T11:27:17+00:00,home_sensor_01,,,,,,,30.66,60.18,1
2020-05-28T09:10:59+00:00,home_sensor_01,,,,,,,29.61,63.05,1
2020-06-04T22:32:55+00:00,home_sensor_01,,,,,,,31.52,56.87,0
2020-06-04T22:09:42+00:00,home_sensor_01,,,,,,,31.2,53.44,0
2024-01-04T15:15:00+00:00,iot_sensor_01,917.6,439.85,,22.25,,45.81,22.13,58.67,1
2020-06-04T04:26:11+00:00,home_sensor_01,,,,,,,30.52,58.86,1
2020-05-28T06:07:46+00:00,home_sensor_01,,,,,,,30.92,56.99,1
2020-05-25T18:09:22+00:00,home_sensor_01,,,,,,,31.97,46.54,1
2020-06-04T22:38:59+00:00,home_sensor_01,,,,,,,31.55,56.72,0
2020-05-28T12:16:25+00:00,home_sensor_01,,,,,,,30.46,55.67,0
2020-05-27T08:54:02+00:00,home_sensor_01,,,,,,,27.16,63.14,0
2020-06-04T07:39:36+00:00,home_sensor_01,,,,,,,29.63,62.95,0
2020-05-25T21:27:13+00:00,home_sensor_01,,,,,,,32.42,50.0,1
2024-03-10T00:30:00+00:00,iot_sensor_01,898.91,442.43,,71.83,,63.88,26.65,42.32,1
2020-06-01T09:53:55+00:00,home_sensor_01,,,,,,,27.87,63.05,0
2020-05-27T07:08:32+00:00,home_sensor_01,,,,,,,29.49,56.45,1
2020-06-01T09:10:20+00:00,home_sensor_01,,,,,,,26.24,68.24,0
2024-07-08T01:55:00+00:00,iot_sensor_01,941.95,173.71,,,,58.93,20.48,61.78,1
2020-05-27T09:10:28+00:00,home_sensor_01,,,,,,,27.14,63.75,0
2020-06-01T10:07:39+00:00,home_sensor_01,,,,,,,28.16,62.14,0
2020-05-27T01:02:29+00:00,home_sensor_01,,,,,,,28.45,59.66,0
2020-06-04T22:33:53+00:00,home_sensor_01,,,,,,,31.52,56.89,0
2020-05-27T09:03:31+00:00,home_sensor_01,,,,,,,27.18,63.39,0
2020-06-04T07:47:51+00:00,home_sensor_01,,,,,,,29.69,62.85,0
2024-07-15T06:25:00+00:00,iot_sensor_01,951.31,495.99,,20.4,,52.9,21.68,36.4,1
2020-06-04T14:50:51+00:00,home_sensor_01,,,,,,,30.78,53.5,0
2020-06-01T10:22:16+00:00,home_sensor_01,,,,,,,28.37,61.53,0
2020-05-31T19:29:23+00:00,home_sensor_01,,,,,,,30.64,49.3,1
2024-09-20T11:05:00+00:00,iot_sensor_01,930.5,121.52,,74.4,,35.48,23.67,64.23,1
2025-09-01T16:55:00+00:00,iot_sensor_01,720.55,58.16,,18.34,,63.4,24.16,69.86,1
2020-06-04T11:17:34+00:00,home_sensor_01,,,,,,,30.63,60.24,1
2020-05-29T07:46:41+00:00,home_sensor_01,,,,,,,30.35,53.35,0
2020-06-01T10:53:21+00:00,home_sensor_01,,,,,,,27.97,63.22,0
2020-06-01T08:32:39+00:00,home_sensor_01,,,,,,,25.57,67.27,0
2020-05-27T00:30:49+00:00,home_sensor_01,,,,,,,28.52,59.96,0
2020-06-04T13:58:12+00:00,home_sensor_01,,,,,,,30.59,51.28,1
2020-06-04T08:52:43+00:00,home_sensor_01,,,,,,,29.88,61.77,0
2020-05-29T03:10:17+00:00,home_sensor_01,,,,,,,31.05,52.35,1
2020-05-29T00:55:34+00:00,home_sensor_01,,,,,,,31.48,47.92,1
2020-05-26T03:04:18+00:00,home_sensor_01,,,,,,,29.94,55.47,1
2024-09-19T00:10:00+00:00,iot_sensor_01,481.89,284.29,,50.88,,58.18,27.02,40.15,1
2020-05-26T04:08:14+00:00,home_sensor_01,,,,,,,30.62,49.68,1
2020-05-27T09:53:08+00:00,home_sensor_01,,,,,,,27.74,62.58,1
2020-05-28T09:02:56+00:00,home_sensor_01,,,,,,,29.48,63.53,1
2020-06-04T09:13:45+00:00,home_sensor_01,,,,,,,29.93,61.57,0
2020-05-27T07:44:26+00:00,home_sensor_01,,,,,,,27.22,62.3,0
2020-06-01T11:16:26+00:00,home_sensor_01,,,,,,,28.66,60.97,0
2024-04-21T08:40:00+00:00,iot_sensor_01,430.66,440.05,,16.08,,27.29,25.92,39.91,1
2020-06-04T07:16:37+00:00,home_sensor_01,,,,,,,29.89,61.92,0
2020-05-27T02:48:05+00:00,home_sensor_01,,,,,,,29.67,57.03,1
2020-06-01T07:50:17+00:00,home_sensor_01,,,,,,,26.74,62.49,0
2020-05-28T03:06:48+00:00,home_sensor_01,,,,,,,31.02,55.12,1
2020-06-04T09:49:04+00:00,home_sensor_01,,,,,,,30.08,61.24,0
2020-05-14T22:00:55+00:00,home_sensor_01,,,,,,,30.93,56.12,1
2024-02-03T02:10:00+00:00,iot_sensor_01,830.86,377.61,,26.55,,95.36,20.43,50.63,1
2020-06-01T08:25:17+00:00,home_sensor_01,,,,,,,25.48,66.73,0
2024-10-07T17:25:00+00:00,iot_sensor_01,622.25,489.08,,7.5,,78.43,24.89,32.68,1
2020-05-14T22:36:08+00:00,home_sensor_01,,,,,,,30.86,56.44,1
2019-10-02T20:42:15+00:00,gym_sensor_01,,,,,,,27.22,59.45,1
2020-06-01T07:58:50+00:00,home_sensor_01,,,,,,,26.73,62.98,0
2020-05-29T00:52:25+00:00,home_sensor_01,,,,,,,31.47,45.51,1
2020-06-04T22:29:58+00:00,home_sensor_01,,,,,,,31.49,56.5,0
2020-06-01T10:27:55+00:00,home_sensor_01,,,,,,,28.46,61.33,0
2020-06-04T13:30:04+00:00,home_sensor_01,,,,,,,30.8,57.51,1
2020-06-04T07:18:42+00:00,home_sensor_01,,,,,,,29.82,62.14,0
2020-05-27T00:30:01+00:00,home_sensor_01,,,,,,,28.53,59.96,0
2020-05-27T00:41:52+00:00,home_sensor_01,,,,,,,28.53,59.69,0
2020-06-04T22:16:39+00:00,home_sensor_01,,,,,,,31.28,53.99,0
2020-06-01T07:52:13+00:00,home_sensor_01,,,,,,,26.77,62.43,0
2020-05-27T09:24:29+00:00,home_sensor_01,,,,,,,27.18,63.83,0
2020-05-27T08:53:57+00:00,home_sensor_01,,,,,,,27.16,63.13,0
2020-05-27T00:31:49+00:00,home_sensor_01,,,,,,,28.47,60.0,0
2020-05-28T13:06:32+00:00,home_sensor_01,,,,,,,30.43,56.47,0
2020-05-28T12:39:05+00:00,home_sensor_01,,,,,,,30.41,55.69,0
2020-05-29T07:30:19+00:00,home_sensor_01,,,,,,,30.48,53.91,0
2020-05-29T08:22:40+00:00,home_sensor_01,,,,,,,29.21,53.39,0
2024-06-30T17:35:00+00:00,iot_sensor_01,992.56,290.19,,37.4,,80.76,20.95,48.88,1
2020-06-01T08:38:44+00:00,home_sensor_01,,,,,,,25.62,67.84,0
2024-05-10T13:15:00+00:00,iot_sensor_01,403.37,447.75,,17.04,,79.08,23.13,30.81,1
2024-12-14T12:25:00+00:00,iot_sensor_01,873.75,410.8,,63.56,,83.88,26.8,41.69,1
2020-06-04T06:00:27+00:00,home_sensor_01,,,,,,,30.47,59.8,1
2020-05-27T03:30:35+00:00,home_sensor_01,,,,,,,29.71,56.67,1
2020-06-01T07:19:42+00:00,home_sensor_01,,,,,,,26.26,63.34,0
2020-06-01T09:50:55+00:00,home_sensor_01,,,,,,,27.78,63.41,0
2020-05-27T00:31:00+00:00,home_sensor_01,,,,,,,28.5,59.98,0
2024-05-20T23:40:00+00:00,iot_sensor_01,442.4,121.05,,57.25,,44.01,21.39,58.45,1
2020-06-04T04:56:00+00:00,home_sensor_01,,,,,,,30.48,59.44,1
2020-05-25T21:08:58+00:00,home_sensor_01,,,,,,,32.54,49.62,1
2020-06-04T22:15:13+00:00,home_sensor_01,,,,,,,31.28,53.92,0
2020-06-04T03:38:12+00:00,home_sensor_01,,,,,,,30.58,57.13,1
2020-05-25T21:37:36+00:00,home_sensor_01,,,,,,,32.44,50.3,1
2020-06-04T02:43:07+00:00,home_sensor_01,,,,,,,30.66,52.68,1
2020-06-04T09:02:43+00:00,home_sensor_01,,,,,,,29.92,61.61,0
2020-06-04T08:11:56+00:00,home_sensor_01,,,,,,,29.74,62.59,0
2024-10-05T01:00:00+00:00,iot_sensor_01,590.43,241.86,,54.35,,57.92,24.62,62.35,1
2020-06-01T09:27:54+00:00,home_sensor_01,,,,,,,26.11,68.23,0
2020-05-31T20:00:27+00:00,home_sensor_01,,,,,,,29.86,55.53,1
2024-11-23T06:20:00+00:00,iot_sensor_01,635.61,100.37,,50.1,,90.3,24.34,66.6,1
2020-05-28T09:35:08+00:00,home_sensor_01,,,,,,,29.94,61.64,1
2020-05-28T12:30:26+00:00,home_sensor_01,,,,,,,30.48,55.93,0
2020-06-04T20:03:52+00:00,home_sensor_01,,,,,,,31.62,53.94,1
2020-05-27T08:12:12+00:00,home_sensor_01,,,,,,,27.25,62.64,0
2020-05-27T08:10:23+00:00,home_sensor_01,,,,,,,27.24,62.68,0
2020-05-26T23:54:07+00:00,home_sensor_01,,,,,,,28.67,59.16,0
2020-05-14T22:07:58+00:00,home_sensor_01,,,,,,,30.94,56.05,1
2020-05-27T08:53:18+00:00,home_sensor_01,,,,,,,27.12,63.28,0
2020-05-27T07:32:37+00:00,home_sensor_01,,,,,,,27.36,61.97,0
2024-10-30T04:20:00+00:00,iot_sensor_01,890.74,398.46,,42.38,,86.95,21.67,53.04,1
2024-11-26T17:30:00+00:00,iot_sensor_01,591.62,467.58,,6.45,,33.29,24.95,42.02,0
2020-05-25T21:39:09+00:00,home_sensor_01,,,,,,,32.42,49.8,1
2019-10-02T20:30:25+00:00,gym_sensor_01,,,,,,,27.13,60.92,1
2020-06-04T08:51:11+00:00,home_sensor_01,,,,,,,29.89,61.77,0
2020-06-04T19:19:59+00:00,home_sensor_01,,,,,,,31.41,52.09,1
2019-09-23T17:40:32+00:00,gym_sensor_01,,,,,,,26.9,54.09,1
2020-05-27T06:06:19+00:00,home_sensor_01,,,,,,,29.59,56.12,1
2020-06-01T08:58:16+00:00,home_sensor_01,,,,,,,26.04,68.41,0
2020-05-29T07:44:43+00:00,home_sensor_01,,,,,,,30.34,53.43,0
2020-06-04T14:45:22+00:00,home_sensor_01,,,,,,,30.81,53.98,1
2020-05-26T04:35:15+00:00,home_sensor_01,,,,,,,30.31,50.18,1
2020-06-01T09:04:20+00:00,home_sensor_01,,,,,,,26.03,69.05,0
2020-06-01T10:51:56+00:00,home_sensor_01,,,,,,,27.84,63.63,0
2020-05-28T12:17:18+00:00,home_sensor_01,,,,,,,30.44,55.84,0
2020-06-01T10:47:58+00:00,home_sensor_01,,,,,,,27.4,64.81,0
2020-06-04T22:12:45+00:00,home_sensor_01,,,,,,,31.22,53.6,0
2020-05-27T10:00:31+00:00,home_sensor_01,,,,,,,27.68,62.41,0
2020-05-28T12:57:03+00:00,home_sensor_01,,,,,,,30.45,56.96,0
2020-06-01T10:08:36+00:00,home_sensor_01,,,,,,,28.17,62.08,0
2020-05-27T02:18:25+00:00,home_sensor_01,,,,,,,29.52,57.41,1
2020-05-25T22:01:31+00:00,home_sensor_01,,,,,,,32.06,49.52,1
2025-05-01T17:20:00+00:00,iot_sensor_01,871.44,274.38,,10.74,,62.23,24.39,53.03,0
2025-10-01T14:40:00+00:00,iot_sensor_01,,281.38,,55.93,,20.7,25.18,35.28,1
2020-06-01T09:29:59+00:00,home_sensor_01,,,,,,,26.29,67.8,0
2020-06-04T08:34:46+00:00,home_sensor_01,,,,,,,29.81,62.13,0
2020-05-26T11:10:12+00:00,home_sensor_01,,,,,,,27.45,70.06,1
2020-05-14T22:24:16+00:00,home_sensor_01,,,,,,,30.9,56.24,1
2020-06-04T09:13:03+00:00,home_sensor_01,,,,,,,29.93,61.56,0
