timestamp,device_id,co2,voc,pm1,pm25,pm4,pm10,temp_c,rh,smoke_present
2022-06-09T11:40:50+00:00,smoke_sensor_01,509,1138,1.91,1.99,,,26.58,49.18,1
2022-06-09T14:37:46+00:00,smoke_sensor_01,400,1126,2.25,2.33,,,26.08,51.66,1
2022-06-09T13:36:45+00:00,smoke_sensor_01,400,1071,1.8,1.87,,,25.96,52.69,1
2022-06-09T06:29:23+00:00,smoke_sensor_01,440,1467,2.27,2.36,,,-10.0,48.34,1
2022-06-08T18:35:24+00:00,smoke_sensor_01,400,108,1.79,1.86,,,26.85,44.14,0
2022-06-08T19:50:52+00:00,smoke_sensor_01,400,944,0.68,0.7,,,48.35,14.71,0
2022-06-09T10:55:22+00:00,smoke_sensor_01,661,979,2.06,2.14,,,26.22,48.53,1
2022-06-13T14:04:45+00:00,smoke_sensor_01,400,0,1.21,1.26,,,6.406,18.32,0
2022-06-09T08:08:49+00:00,smoke_sensor_01,400,10,0.21,0.22,,,12.66,55.57,0
2022-06-09T02:04:27+00:00,smoke_sensor_01,400,239,0.72,0.75,,,-5.528,53.5,1
2022-06-09T04:53:43+00:00,smoke_sensor_01,402,1168,2.03,2.11,,,14.572,53.43,1
2022-06-09T06:43:16+00:00,smoke_sensor_01,400,1360,1.59,1.66,,,-10.0,47.88,1
2022-06-08T19:07:44+00:00,smoke_sensor_01,445,208,1.52,1.58,,,25.81,49.06,0
2022-06-09T12:08:42+00:00,smoke_sensor_01,439,1082,2.12,2.2,,,24.47,53.48,1
2022-06-09T00:54:42+00:00,smoke_sensor_01,400,113,0.93,0.97,,,14.635,50.95,0
2022-06-13T13:36:05+00:00,smoke_sensor_01,449,189,1.26,1.31,,,20.407,45.73,0
2022-06-09T02:40:44+00:00,smoke_sensor_01,400,362,0.33,0.34,,,-5.24,51.44,1
2022-06-09T14:08:02+00:00,smoke_sensor_01,400,1312,1.95,2.02,,,26.87,48.06,1
2022-06-08T18:32:49+00:00,smoke_sensor_01,400,68,2.29,2.38,,,26.06,47.3,0
2022-06-08T18:23:49+00:00,smoke_sensor_01,403,68,1.75,1.82,,,26.44,46.39,0
2022-06-09T00:30:36+00:00,smoke_sensor_01,400,0,0.42,0.43,,,26.719,51.39,0
2022-06-09T09:04:41+00:00,smoke_sensor_01,400,119,1.66,1.72,,,19.91,53.57,1
2022-06-09T14:31:31+00:00,smoke_sensor_01,405,1412,1.68,1.74,,,24.48,53.64,1
2022-06-08T18:37:16+00:00,smoke_sensor_01,400,65,2.39,2.48,,,29.11,40.75,0
2022-06-09T01:44:40+00:00,smoke_sensor_01,400,41,1.95,2.02,,,-9.095,54.99,1
2022-06-09T04:53:35+00:00,smoke_sensor_01,402,1189,1.9,1.98,,,14.544,52.74,1
2022-06-09T09:36:23+00:00,smoke_sensor_01,400,139,1.43,1.48,,,19.72,53.8,1
2022-06-13T13:07:02+00:00,smoke_sensor_01,413,91,1.68,1.74,,,-9.136,41.74,0
2022-06-09T11:07:09+00:00,smoke_sensor_01,626,1073,2.36,2.45,,,26.72,47.53,1
2022-06-13T12:48:34+00:00,smoke_sensor_01,429,81,2.21,2.29,,,27.012,42.71,0
2022-06-09T05:29:31+00:00,smoke_sensor_01,408,1231,1.6,1.66,,,20.603,52.27,1
2022-06-09T07:01:44+00:00,smoke_sensor_01,422,1356,1.7,1.76,,,9.193,54.09,1
2022-06-09T05:00:08+00:00,smoke_sensor_01,400,1149,1.69,1.76,,,16.053,47.92,1
2022-06-09T08:10:05+00:00,smoke_sensor_01,400,0,0.38,0.4,,,14.7,55.53,0
2022-06-13T13:23:14+00:00,smoke_sensor_01,403,146,1.77,1.83,,,-3.188,47.23,0
2022-06-09T06:51:55+00:00,smoke_sensor_01,400,1073,1.88,1.95,,,-10.0,51.33,1
2022-06-09T05:51:15+00:00,smoke_sensor_01,400,1120,2.17,2.26,,,10.093,46.95,1
2022-06-09T00:45:20+00:00,smoke_sensor_01,400,0,0.87,0.9,,,20.812,49.47,0
2022-06-09T08:38:34+00:00,smoke_sensor_01,400,89,0.85,0.89,,,18.41,50.56,0
2022-06-09T11:59:48+00:00,smoke_sensor_01,453,1134,1.99,2.07,,,26.43,50.3,1
2022-06-09T05:25:51+00:00,smoke_sensor_01,417,1254,1.93,2.01,,,20.793,53.89,1
2022-06-09T00:26:56+00:00,smoke_sensor_01,400,0,0.2,0.21,,,27.109,56.25,0
2022-06-09T10:51:59+00:00,smoke_sensor_01,680,967,2.34,2.43,,,23.39,55.31,1
2022-06-09T06:57:40+00:00,smoke_sensor_01,419,1364,1.82,1.89,,,-0.128,53.77,1
2022-06-09T00:58:24+00:00,smoke_sensor_01,400,159,0.94,0.97,,,11.932,45.12,0
2022-06-09T12:41:05+00:00,smoke_sensor_01,400,1151,1.81,1.88,,,27.02,47.53,1
2022-06-09T12:24:46+00:00,smoke_sensor_01,400,1111,1.81,1.88,,,26.19,52.1,1
2022-06-09T06:47:16+00:00,smoke_sensor_01,401,1398,1.7,1.76,,,-10.0,47.95,1
2022-06-09T13:35:25+00:00,smoke_sensor_01,400,1243,2.29,2.38,,,24.73,52.52,1
2022-06-13T13:49:21+00:00,smoke_sensor_01,400,0,1.73,1.8,,,13.529,46.31,0
2022-06-08T18:31:38+00:00,smoke_sensor_01,400,74,2.13,2.21,,,26.3,46.59,0
2022-06-09T01:32:18+00:00,smoke_sensor_01,400,58,2.47,2.56,,,-8.356,48.21,1
2022-06-13T13:31:05+00:00,smoke_sensor_01,442,168,1.55,1.61,,,16.734,45.54,0
2022-06-13T13:02:09+00:00,smoke_sensor_01,400,67,2.27,2.35,,,-4.778,45.42,0
2022-06-09T00:35:30+00:00,smoke_sensor_01,400,0,0.5,0.52,,,25.447,51.35,0
2022-06-09T04:56:17+00:00,smoke_sensor_01,404,1182,1.46,1.52,,,15.137,47.39,1
2022-06-09T06:39:11+00:00,smoke_sensor_01,400,1339,1.8,1.87,,,-10.0,48.12,1
2022-06-09T07:04:12+00:00,smoke_sensor_01,400,1287,1.8,1.87,,,15.807,48.23,1
2022-06-09T10:03:26+00:00,smoke_sensor_01,400,280,0.46,0.48,,,20.75,50.81,1
2022-06-10T23:29:08+00:00,smoke_sensor_01,1035,0,0.95,0.99,,,37.72,15.33,1
2022-06-09T04:28:32+00:00,smoke_sensor_01,440,1201,2.15,2.23,,,12.069,52.17,1
2022-06-09T09:41:07+00:00,smoke_sensor_01,400,175,0.78,0.81,,,21.67,49.03,1
2022-06-09T00:57:59+00:00,smoke_sensor_01,400,147,0.81,0.84,,,12.241,49.43,0
2022-06-08T18:27:43+00:00,smoke_sensor_01,465,82,2.27,2.36,,,26.35,46.63,0
2022-06-09T06:30:46+00:00,smoke_sensor_01,412,1392,1.7,1.76,,,-10.0,54.01,1
2022-06-09T10:50:56+00:00,smoke_sensor_01,684,910,2.14,2.23,,,23.35,55.37,1
2022-06-09T02:10:37+00:00,smoke_sensor_01,400,272,0.42,0.43,,,-4.528,56.46,1
2022-06-09T11:33:21+00:00,smoke_sensor_01,543,1061,2.3,2.38,,,24.95,51.14,1
2022-06-09T09:04:53+00:00,smoke_sensor_01,400,125,1.71,1.77,,,21.96,49.71,1
2022-06-09T08:45:30+00:00,smoke_sensor_01,400,180,0.86,0.9,,,18.72,50.47,0
2022-06-09T10:46:11+00:00,smoke_sensor_01,686,864,2.23,2.32,,,25.06,51.63,1
2022-06-09T00:19:42+00:00,smoke_sensor_01,400,7,0.31,0.32,,,26.23,50.04,0
2022-06-09T04:07:52+00:00,smoke_sensor_01,458,1109,2.14,2.22,,,16.031,53.46,1
2022-06-08T18:40:09+00:00,smoke_sensor_01,400,70,2.08,2.16,,,28.9,41.16,0
2022-06-09T01:59:03+00:00,smoke_sensor_01,400,195,0.85,0.88,,,-6.639,50.34,1
2022-06-13T13:46:10+00:00,smoke_sensor_01,400,0,1.62,1.68,,,12.04,43.12,0
2022-06-13T13:05:06+00:00,smoke_sensor_01,404,109,2.08,2.16,,,-8.98,44.65,0
2022-06-13T12:52:55+00:00,smoke_sensor_01,403,69,1.87,1.94,,,22.27,39.95,0
2022-06-13T13:04:32+00:00,smoke_sensor_01,400,102,1.9,1.97,,,-8.572,46.44,0
2022-06-08T18:58:20+00:00,smoke_sensor_01,457,171,1.93,2.01,,,27.5,41.91,0
2022-06-08T19:33:14+00:00,smoke_sensor_01,722,32464,0.79,0.82,,,50.0,15.31,0
2022-06-13T13:53:10+00:00,smoke_sensor_01,400,3177,0.42,0.44,,,17.274,57.63,0
2022-06-09T00:47:30+00:00,smoke_sensor_01,400,20,0.78,0.81,,,19.5,47.77,0
2022-06-13T13:35:54+00:00,smoke_sensor_01,440,185,1.74,1.81,,,20.515,42.36,0
2022-06-09T02:48:36+00:00,smoke_sensor_01,669,677,2.03,2.11,,,-4.643,55.36,1
2022-06-13T14:04:38+00:00,smoke_sensor_01,400,0,1.16,1.2,,,6.882,18.52,0
2022-06-09T09:29:15+00:00,smoke_sensor_01,400,63,2.43,2.52,,,20.44,50.08,1
2022-06-09T08:38:47+00:00,smoke_sensor_01,400,59,0.85,0.89,,,18.0,53.08,0
2022-06-09T06:04:28+00:00,smoke_sensor_01,400,1320,1.94,2.02,,,-2.581,51.42,1
2022-06-09T09:28:01+00:00,smoke_sensor_01,400,13,2.56,2.66,,,22.04,49.29,1
2022-06-09T14:50:48+00:00,smoke_sensor_01,400,1237,1.58,1.64,,,26.25,51.26,1
2022-06-08T18:45:22+00:00,smoke_sensor_01,429,115,1.82,1.89,,,26.94,43.06,0
2022-06-13T13:17:38+00:00,smoke_sensor_01,400,125,1.74,1.81,,,-4.75,43.16,0
2022-06-09T11:50:13+00:00,smoke_sensor_01,479,1078,1.88,1.95,,,27.15,46.94,1
2022-06-09T00:14:14+00:00,smoke_sensor_01,400,29,0.06,0.08,,,23.899,54.85,0
2022-06-09T10:36:34+00:00,smoke_sensor_01,931,898,2.91,3.02,,,21.93,56.87,1
2022-06-13T12:56:41+00:00,smoke_sensor_01,441,86,2.54,2.64,,,11.401,41.39,0
2022-06-09T05:14:26+00:00,smoke_sensor_01,430,1304,1.61,1.67,,,19.533,50.35,1
2022-06-09T04:15:00+00:00,smoke_sensor_01,447,1105,1.93,2.01,,,14.046,48.73,1
2022-06-13T13:49:33+00:00,smoke_sensor_01,400,95,1.96,2.03,,,13.683,44.76,0
2022-06-09T02:33:33+00:00,smoke_sensor_01,400,361,0.25,0.26,,,-4.987,52.27,1
2022-06-08T18:55:10+00:00,smoke_sensor_01,400,140,1.93,2.0,,,28.73,41.73,0
2022-06-09T00:25:57+00:00,smoke_sensor_01,400,14,0.28,0.29,,,27.123,57.1,0
2022-06-13T13:24:48+00:00,smoke_sensor_01,449,200,1.87,1.94,,,-0.242,42.45,0
2022-06-13T13:52:30+00:00,smoke_sensor_01,400,2542,1.06,1.1,,,16.529,61.56,0
2022-06-08T19:28:55+00:00,smoke_sensor_01,400,11727,0.56,0.58,,,46.01,29.0,0
2022-06-08T19:34:04+00:00,smoke_sensor_01,400,690,0.95,0.99,,,50.0,14.02,0
2022-06-09T05:23:38+00:00,smoke_sensor_01,401,1170,1.44,1.49,,,20.745,53.18,1
2022-06-08T18:53:02+00:00,smoke_sensor_01,400,116,1.65,1.71,,,28.49,42.31,0
2022-06-09T06:48:42+00:00,smoke_sensor_01,401,1410,1.58,1.64,,,-10.0,53.91,1
2022-06-09T10:10:55+00:00,smoke_sensor_01,400,310,0.19,0.2,,,20.88,50.23,1
2022-06-13T14:01:46+00:00,smoke_sensor_01,986,54159,0.89,0.93,,,16.539,18.28,0
2022-06-09T11:57:48+00:00,smoke_sensor_01,449,1122,1.91,1.98,,,26.46,50.22,1
2022-06-09T12:18:02+00:00,smoke_sensor_01,418,1138,1.83,1.9,,,26.98,47.6,1
2022-06-09T02:28:52+00:00,smoke_sensor_01,400,326,0.4,0.41,,,-4.639,50.13,1
2022-06-09T09:08:27+00:00,smoke_sensor_01,400,106,2.22,2.31,,,20.1,52.88,1
2022-06-09T14:12:05+00:00,smoke_sensor_01,400,1283,1.93,2.01,,,26.9,47.94,1
2022-06-09T13:48:39+00:00,smoke_sensor_01,409,1295,2.31,2.4,,,24.4,53.78,1
2022-06-13T14:19:40+00:00,smoke_sensor_01,400,676,0.65,0.68,,,5.57,14.82,0
2022-06-13T14:20:48+00:00,smoke_sensor_01,400,612,0.61,0.63,,,18.653,15.87,0
2022-06-09T12:16:09+00:00,smoke_sensor_01,420,1174,1.52,1.58,,,27.08,47.28,1
2022-06-08T19:45:46+00:00,smoke_sensor_01,400,22574,8.21,8.55,,,50.0,11.41,0
2022-06-09T04:45:22+00:00,smoke_sensor_01,424,1141,1.82,1.89,,,13.056,47.18,1
2022-06-09T08:24:39+00:00,smoke_sensor_01,400,26,0.81,0.84,,,18.84,48.44,0
2022-06-09T00:32:54+00:00,smoke_sensor_01,400,35,0.63,0.65,,,26.222,48.6,0
2022-06-09T14:49:14+00:00,smoke_sensor_01,432,1362,2.34,2.44,,,25.81,47.79,1
2022-06-09T09:12:25+00:00,smoke_sensor_01,400,34,2.54,2.64,,,20.22,52.25,1
2022-06-08T19:21:01+00:00,smoke_sensor_01,400,189,1.79,1.86,,,26.94,41.22,0
2022-06-09T08:54:53+00:00,smoke_sensor_01,400,320,1.51,1.57,,,22.02,55.04,1
2022-06-09T14:27:07+00:00,smoke_sensor_01,400,1366,2.29,2.38,,,26.94,47.92,1
2022-06-13T14:01:08+00:00,smoke_sensor_01,865,44331,0.71,0.74,,,17.93,20.14,0
2022-06-09T10:48:56+00:00,smoke_sensor_01,678,900,2.51,2.61,,,23.15,55.9,1
2022-06-09T03:32:44+00:00,smoke_sensor_01,573,996,2.06,2.14,,,18.517,53.12,1
2022-06-09T06:09:45+00:00,smoke_sensor_01,421,1354,2.53,2.62,,,-7.769,53.77,1
2022-06-09T09:07:39+00:00,smoke_sensor_01,400,124,2.14,2.23,,,19.91,53.67,1
2022-06-08T19:36:50+00:00,smoke_sensor_01,400,4126,0.69,0.71,,,43.5,32.65,0
2022-06-13T13:26:17+00:00,smoke_sensor_01,433,165,2.11,2.2,,,3.528,48.19,0
2022-06-09T09:40:04+00:00,smoke_sensor_01,400,167,0.86,0.89,,,21.69,49.22,1
2022-06-09T03:14:43+00:00,smoke_sensor_01,671,1138,2.25,2.34,,,8.01,51.1,1
2022-06-09T00:33:44+00:00,smoke_sensor_01,400,2,0.55,0.57,,,25.998,49.47,0
2022-06-13T13:14:46+00:00,smoke_sensor_01,400,88,1.94,2.02,,,-4.08,41.78,0
2022-06-09T02:01:42+00:00,smoke_sensor_01,400,221,0.8,0.83,,,-6.08,55.8,1
2022-06-08T19:05:52+00:00,smoke_sensor_01,411,167,1.68,1.74,,,27.8,47.0,0
2022-06-09T06:33:27+00:00,smoke_sensor_01,407,1390,1.84,1.91,,,-10.0,51.17,1
2022-06-09T01:29:00+00:00,smoke_sensor_01,400,22,2.12,2.21,,,-7.395,50.44,1
2022-06-09T04:27:53+00:00,smoke_sensor_01,410,1107,1.44,1.5,,,12.101,52.95,1
2022-06-13T14:13:03+00:00,smoke_sensor_01,1022,60000,334.91,400.05,,,-10.0,12.16,0
2022-06-09T04:32:11+00:00,smoke_sensor_01,404,1118,1.78,1.85,,,11.998,47.56,1
2022-06-09T11:39:50+00:00,smoke_sensor_01,518,1124,1.76,1.83,,,26.6,49.21,1
2022-06-13T13:00:00+00:00,smoke_sensor_01,400,81,2.01,2.09,,,0.85,40.34,0
2022-06-09T02:02:06+00:00,smoke_sensor_01,400,208,0.51,0.53,,,-5.997,50.21,1
2022-06-09T03:35:55+00:00,smoke_sensor_01,552,1009,2.09,2.17,,,19.627,50.94,1
2022-06-09T00:30:58+00:00,smoke_sensor_01,400,21,0.5,0.52,,,26.652,49.19,0
2022-06-09T09:46:02+00:00,smoke_sensor_01,400,203,0.85,0.88,,,21.36,49.61,1
2022-06-09T11:55:34+00:00,smoke_sensor_01,473,1124,1.7,1.76,,,24.59,53.02,1
2022-06-09T02:50:33+00:00,smoke_sensor_01,914,735,2.45,2.54,,,-4.286,53.49,1
2022-06-09T08:45:53+00:00,smoke_sensor_01,400,168,0.74,0.77,,,20.71,47.94,0
2022-06-08T19:24:27+00:00,smoke_sensor_01,400,3254,0.45,0.47,,,31.35,57.44,0
2022-06-08T19:05:30+00:00,smoke_sensor_01,420,167,1.79,1.86,,,26.19,47.57,0
2022-06-08T18:43:30+00:00,smoke_sensor_01,414,100,1.73,1.8,,,26.27,46.39,0
2022-06-09T09:07:15+00:00,smoke_sensor_01,400,101,1.88,1.95,,,22.51,47.34,1
2022-06-09T10:41:26+00:00,smoke_sensor_01,723,695,2.21,2.3,,,24.69,50.65,1
2022-06-09T06:08:16+00:00,smoke_sensor_01,400,1329,1.67,1.73,,,-6.339,47.65,1
2022-06-09T04:02:29+00:00,smoke_sensor_01,500,1130,1.99,2.07,,,17.635,51.2,1
2022-06-13T13:46:27+00:00,smoke_sensor_01,400,0,1.93,2.01,,,12.09,44.82,0
2022-06-09T01:23:20+00:00,smoke_sensor_01,400,50,2.41,2.5,,,-4.994,47.62,1
2022-06-09T07:01:21+00:00,smoke_sensor_01,411,1321,1.84,1.91,,,8.231,47.77,1
2022-06-13T13:10:47+00:00,smoke_sensor_01,400,74,2.02,2.1,,,-6.336,41.46,0
2022-06-09T02:48:23+00:00,smoke_sensor_01,742,694,2.38,2.48,,,-4.677,56.3,1
2022-06-08T18:57:34+00:00,smoke_sensor_01,447,183,2.08,2.16,,,26.0,47.97,0
2022-06-09T00:26:13+00:00,smoke_sensor_01,400,1,0.36,0.37,,,27.123,51.48,0
2022-06-09T03:07:56+00:00,smoke_sensor_01,671,969,2.3,2.39,,,3.53,54.29,1
2022-06-13T13:08:27+00:00,smoke_sensor_01,400,82,1.84,1.91,,,-8.365,47.5,0
2022-06-09T11:55:39+00:00,smoke_sensor_01,467,1145,1.88,1.96,,,24.52,53.27,1
2022-06-09T08:08:29+00:00,smoke_sensor_01,400,11,0.25,0.26,,,15.04,50.47,0
2022-06-09T02:58:32+00:00,smoke_sensor_01,694,854,2.19,2.27,,,-1.674,50.56,1
2022-06-09T01:56:12+00:00,smoke_sensor_01,400,191,0.81,0.85,,,-7.241,49.27,1
2022-06-09T00:15:16+00:00,smoke_sensor_01,400,11,0.05,0.07,,,24.46,55.85,0
2022-06-08T18:21:09+00:00,smoke_sensor_01,401,10,2.0,2.08,,,29.62,39.69,0
2022-06-13T13:49:13+00:00,smoke_sensor_01,400,0,1.58,1.65,,,13.43,45.55,0
2022-06-13T14:02:51+00:00,smoke_sensor_01,400,683,1.0,1.04,,,13.45,14.17,0
2022-06-13T13:26:27+00:00,smoke_sensor_01,442,157,2.11,2.2,,,3.991,48.83,0
2022-06-09T12:25:08+00:00,smoke_sensor_01,405,1170,1.7,1.76,,,27.08,47.34,1
2022-06-09T12:39:12+00:00,smoke_sensor_01,404,1107,2.31,2.4,,,27.11,47.26,1
2022-06-09T14:43:27+00:00,smoke_sensor_01,408,1308,2.18,2.26,,,24.54,53.26,1
2022-06-09T12:11:51+00:00,smoke_sensor_01,424,1143,1.82,1.89,,,26.64,49.02,1
2022-06-09T00:55:43+00:00,smoke_sensor_01,400,127,0.92,0.95,,,13.902,51.41,0
2022-06-09T07:00:37+00:00,smoke_sensor_01,418,1367,1.75,1.82,,,6.441,53.55,1
2022-06-13T12:45:50+00:00,smoke_sensor_01,438,28,1.87,1.95,,,22.412,38.71,0
2022-06-13T13:05:07+00:00,smoke_sensor_01,400,105,2.06,2.14,,,-8.989,45.09,0
2022-06-09T00:46:52+00:00,smoke_sensor_01,400,23,1.21,1.26,,,19.892,52.47,0
2022-06-09T09:13:54+00:00,smoke_sensor_01,400,52,2.22,2.3,,,22.05,49.35,1
2022-06-09T13:57:17+00:00,smoke_sensor_01,413,1412,2.36,2.45,,,25.17,49.88,1
2022-06-09T01:02:59+00:00,smoke_sensor_01,400,97,2.74,2.85,,,8.506,63.13,1
2022-06-09T08:11:37+00:00,smoke_sensor_01,400,13,0.17,0.18,,,13.38,55.07,0
2022-06-09T10:24:16+00:00,smoke_sensor_01,400,368,0.41,0.43,,,18.67,55.65,1
2022-06-09T00:22:39+00:00,smoke_sensor_01,400,7,0.1,0.11,,,26.871,50.26,0
2022-06-08T18:50:02+00:00,smoke_sensor_01,411,138,1.56,1.62,,,28.52,42.26,0
2022-06-09T00:45:06+00:00,smoke_sensor_01,400,0,0.93,0.97,,,20.948,54.19,0
2022-06-09T09:45:29+00:00,smoke_sensor_01,400,206,0.57,0.59,,,18.98,55.14,1
2022-06-09T08:41:05+00:00,smoke_sensor_01,400,77,1.19,1.24,,,20.54,47.76,0
2022-06-13T13:08:03+00:00,smoke_sensor_01,406,95,1.84,1.91,,,-8.638,42.78,0
2022-06-08T18:59:01+00:00,smoke_sensor_01,417,152,1.71,1.78,,,28.45,43.09,0
2022-06-08T19:04:03+00:00,smoke_sensor_01,417,166,1.79,1.86,,,28.55,43.0,0
2022-06-09T02:28:34+00:00,smoke_sensor_01,400,316,0.23,0.24,,,-4.616,52.55,1
2022-06-08T18:29:59+00:00,smoke_sensor_01,403,61,2.04,2.12,,,28.84,41.67,0
2022-06-13T12:46:58+00:00,smoke_sensor_01,400,5,2.07,2.15,,,25.199,38.66,0
2022-06-09T06:16:41+00:00,smoke_sensor_01,426,1392,1.48,1.54,,,-10.0,53.65,1
2022-06-08T18:36:16+00:00,smoke_sensor_01,400,86,1.93,2.01,,,29.14,40.75,0
2022-06-09T12:20:14+00:00,smoke_sensor_01,438,1203,1.65,1.71,,,25.96,47.12,1
2022-06-09T00:42:32+00:00,smoke_sensor_01,400,43,0.74,0.77,,,22.37,47.76,0
2022-06-13T14:12:02+00:00,smoke_sensor_01,3558,60000,1000.0,1000.0,,,-10.0,13.49,0
2022-06-09T00:17:29+00:00,smoke_sensor_01,400,0,0.36,0.4,,,25.471,55.2,0
2022-06-09T01:12:13+00:00,smoke_sensor_01,400,156,1.95,2.03,,,1.764,46.79,1
2022-06-09T14:28:56+00:00,smoke_sensor_01,406,1354,1.72,1.79,,,26.69,48.76,1
2022-06-08T19:16:32+00:00,smoke_sensor_01,400,0,1.74,1.81,,,25.51,43.59,0
2022-06-08T18:47:42+00:00,smoke_sensor_01,410,107,2.0,2.08,,,25.84,47.7,0
2022-06-09T11:45:10+00:00,smoke_sensor_01,506,1164,1.8,1.88,,,27.14,46.9,1
2022-06-09T06:29:02+00:00,smoke_sensor_01,400,1371,1.91,1.99,,,-10.0,49.0,1
2022-06-09T08:44:39+00:00,smoke_sensor_01,400,156,0.85,0.89,,,18.47,51.76,0
2022-06-13T13:16:01+00:00,smoke_sensor_01,445,183,1.7,1.77,,,-4.244,41.17,0
2022-06-13T13:31:46+00:00,smoke_sensor_01,413,149,1.68,1.74,,,18.128,42.81,0
2022-06-08T19:19:04+00:00,smoke_sensor_01,400,0,2.04,2.12,,,27.26,38.82,0
2022-06-09T00:12:11+00:00,smoke_sensor_01,440,27,0.53,1.2,,,22.612,49.5,0
2022-06-09T08:49:06+00:00,smoke_sensor_01,400,0,2.43,2.52,,,21.75,58.61,1
2022-06-09T08:59:35+00:00,smoke_sensor_01,400,164,2.3,2.39,,,20.15,52.0,1
2022-06-13T13:49:03+00:00,smoke_sensor_01,400,0,1.51,1.56,,,13.311,41.78,0
2022-06-08T18:31:12+00:00,smoke_sensor_01,400,83,2.14,2.22,,,29.21,40.63,0
2022-06-09T01:00:21+00:00,smoke_sensor_01,400,156,0.89,0.92,,,10.479,45.3,0
2022-06-09T08:58:18+00:00,smoke_sensor_01,400,231,2.05,2.13,,,21.15,47.05,1
2022-06-09T11:15:21+00:00,smoke_sensor_01,595,1111,1.78,1.84,,,24.82,51.22,1
2022-06-09T04:15:56+00:00,smoke_sensor_01,443,1111,1.87,1.94,,,13.82,50.24,1
2022-06-09T14:42:18+00:00,smoke_sensor_01,438,1423,2.14,2.23,,,25.02,50.61,1
2022-06-09T01:25:39+00:00,smoke_sensor_01,400,27,2.54,2.63,,,-6.08,53.14,1
2022-06-09T06:58:03+00:00,smoke_sensor_01,415,1367,1.76,1.83,,,0.669,48.96,1
2022-06-09T09:12:54+00:00,smoke_sensor_01,400,29,2.07,2.15,,,22.07,49.29,1
2022-06-09T08:17:14+00:00,smoke_sensor_01,400,20,0.38,0.39,,,14.56,55.52,0
2022-06-08T19:51:48+00:00,smoke_sensor_01,400,554,0.6,0.63,,,46.5,15.78,0
2022-06-10T23:26:45+00:00,smoke_sensor_01,2816,0,0.73,0.76,,,40.94,13.72,1
2022-06-13T13:32:54+00:00,smoke_sensor_01,417,168,1.8,1.87,,,19.853,42.25,0
2022-06-08T18:53:49+00:00,smoke_sensor_01,404,129,1.87,1.94,,,25.67,48.33,0
2022-06-09T08:28:42+00:00,smoke_sensor_01,400,82,0.79,0.82,,,17.32,49.87,0
2022-06-09T14:45:29+00:00,smoke_sensor_01,403,1327,1.66,1.72,,,24.52,53.48,1
2022-06-09T06:23:06+00:00,smoke_sensor_01,400,1366,1.86,1.93,,,-10.0,48.41,1
2022-06-09T01:52:42+00:00,smoke_sensor_01,400,175,0.99,1.03,,,-7.941,55.2,1
2022-06-09T06:26:31+00:00,smoke_sensor_01,410,1348,1.78,1.85,,,-10.0,52.45,1
2022-06-09T06:41:00+00:00,smoke_sensor_01,406,1344,1.66,1.72,,,-10.0,49.46,1
2022-06-08T18:23:46+00:00,smoke_sensor_01,406,55,1.72,1.79,,,26.5,46.31,0
2022-06-09T05:30:23+00:00,smoke_sensor_01,420,1243,1.59,1.65,,,20.504,48.12,1
2022-06-09T04:17:31+00:00,smoke_sensor_01,451,1149,1.88,1.96,,,13.464,51.78,1
2022-06-08T19:27:51+00:00,smoke_sensor_01,400,3703,0.74,0.77,,,41.35,35.43,0
2022-06-09T09:16:42+00:00,smoke_sensor_01,400,27,2.47,2.57,,,19.81,54.88,1
2022-06-09T10:16:45+00:00,smoke_sensor_01,400,346,0.26,0.27,,,19.14,52.05,1
2022-06-08T18:36:39+00:00,smoke_sensor_01,400,86,2.13,2.22,,,26.13,46.97,0
2022-06-09T08:23:51+00:00,smoke_sensor_01,400,15,1.11,1.15,,,16.3,53.34,0
2022-06-08T18:59:10+00:00,smoke_sensor_01,440,161,1.81,1.88,,,28.76,42.3,0
2022-06-13T13:27:38+00:00,smoke_sensor_01,419,152,1.83,1.9,,,7.396,44.0,0
2022-06-09T11:18:37+00:00,smoke_sensor_01,581,1027,2.33,2.42,,,24.41,53.09,1
2022-06-09T10:39:26+00:00,smoke_sensor_01,934,720,2.36,2.45,,,24.34,51.68,1
2022-06-09T10:33:19+00:00,smoke_sensor_01,526,636,2.83,2.94,,,22.55,57.38,1
2022-06-13T14:00:46+00:00,smoke_sensor_01,811,39912,1.68,1.74,,,18.595,20.74,0
2022-06-09T10:23:04+00:00,smoke_sensor_01,400,350,0.26,0.27,,,20.94,50.77,1
2022-06-09T12:09:23+00:00,smoke_sensor_01,439,1163,1.84,1.92,,,24.89,51.83,1
2022-06-09T00:37:31+00:00,smoke_sensor_01,400,0,0.6,0.63,,,24.703,50.55,0
2022-06-09T12:58:27+00:00,smoke_sensor_01,412,1168,1.69,1.75,,,24.75,52.79,1
2022-06-09T13:07:06+00:00,smoke_sensor_01,400,1180,1.75,1.82,,,27.05,47.55,1
2022-06-09T08:30:47+00:00,smoke_sensor_01,400,20,0.82,0.85,,,17.27,52.67,0
2022-06-09T08:23:09+00:00,smoke_sensor_01,400,9,0.77,0.8,,,15.76,55.85,0
2022-06-09T11:33:37+00:00,smoke_sensor_01,552,1141,2.1,2.18,,,24.51,53.1,1
2022-06-08T19:48:34+00:00,smoke_sensor_01,400,2134,0.9,0.94,,,50.0,13.79,0
